capital-gain,hours-per-week,educational-num,Reward,Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
8185,2.0,0.0,1073.3,1.0,1.0,1.0,0.0,0.0341
,,,,,,,,
8855,1.0,1.0,1063.94,1.0,1.0,1.0,0.0,0.2213
,,,,,,,,
8432,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8254,12.0,0.0,1069.08,1.0,1.0,1.0,0.0,0.0682
,,,,,,,,
8654,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8147,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0272
,,,,,,,,
8113,3.0,0.0,1073.14,1.0,1.0,1.0,0.0,0.0372
,,,,,,,,
8900,6.0,1.0,1063.08,1.0,1.0,1.0,0.0,0.2384
,,,,,,,,
7354,0.0,0.0,1073.78,1.0,1.0,1.0,0.0,0.0245
,,,,,,,,
10350,0.0,1.0,1063.86,1.0,1.0,1.0,0.0,0.2229
,,,,,,,,
8797,5.0,0.0,1072.68,1.0,1.0,1.0,0.0,0.0463
,,,,,,,,
8638,8.0,0.0,1072.2,1.0,1.0,1.0,0.0,0.0559
,,,,,,,,
8720,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8821,5.0,0.0,1072.68,1.0,1.0,1.0,0.0,0.0464
,,,,,,,,
9666,15.0,0.0,1070.71,1.0,1.0,1.0,0.0,0.0831
,,,,,,,,
8597,6.0,0.0,1072.41,1.0,1.0,1.0,0.0,0.049
,,,,,,,,
8200,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
8766,2.0,0.0,1073.2,1.0,1.0,1.0,0.0,0.036
,,,,,,,,
8441,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
7881,0.0,0.0,1073.68,1.0,1.0,1.0,0.0,0.0263
,,,,,,,,
7914,6.0,0.0,1072.67,1.0,1.0,1.0,0.0,0.0467
,,,,,,,,
7841,3.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0363
,,,,,,,,
8786,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8452,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
7453.0,3,0.0,1073.25,1.0,1.0,1.0,0.0,0.035
,,,,,,,,
8508,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,
7796,3.0,0.0,1073.19,1.0,1.0,1.0,0.0,0.0362
,,,,,,,,
8428,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
8732,6.0,0.0,1072.53,1.0,1.0,1.0,0.0,0.0494
,,,,,,,,
8408,0.0,2.0,1065.28,1.0,1.0,1.0,0.0,0.1943
,,,,,,,,
8626,9.0,0.0,1072.04,1.0,1.0,1.0,0.0,0.0593
,,,,,,,,
10082,6.0,2.0,1063.99,1.0,1.0,1.0,0.0,0.2202
,,,,,,,,
8783,6.0,0.0,1072.52,1.0,1.0,1.0,0.0,0.0496
,,,,,,,,
8096,13.0,2.0,1059.97,1.0,1.0,1.0,0.0,0.2374
,,,,,,,,
9655,3.0,0.0,1072.88,1.0,1.0,1.0,0.0,0.0424
,,,,,,,,
7760,2.0,0.0,1073.37,1.0,1.0,1.0,0.0,0.0326
,,,,,,,,
8118,3.0,0.0,1073.14,1.0,1.0,1.0,0.0,0.0372
,,,,,,,,
8773,9.0,0.0,1072.02,1.0,1.0,1.0,0.0,0.0597
,,,,,,,,
8756,5.0,0.0,1072.69,1.0,1.0,1.0,0.0,0.0462
,,,,,,,,
8557,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8778,3.0,1.0,1063.61,1.0,1.0,1.0,0.0,0.2278
,,,,,,,,
8101,9.0,0.0,1072.12,1.0,1.0,1.0,0.0,0.0575
,,,,,,,,
9386,0.0,0.0,1073.44,1.0,1.0,1.0,0.0,0.0313
,,,,,,,,
8647,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
9294,0.0,0.0,1073.45,1.0,1.0,1.0,0.0,0.031
,,,,,,,,
8672,0.0,1.0,1064.14,1.0,1.0,1.0,0.0,0.2173
,,,,,,,,
9546,6.0,0.0,1072.39,1.0,1.0,1.0,0.0,0.0522
,,,,,,,,
7968,0.0,0.0,1073.67,1.0,1.0,1.0,0.0,0.0266
,,,,,,,,
8290,2.0,0.0,1073.28,1.0,1.0,1.0,0.0,0.0344
,,,,,,,,
8254,3.0,0.0,1073.11,1.0,1.0,1.0,0.0,0.0377
,,,,,,,,
8829,8.0,0.0,1072.17,1.0,1.0,1.0,0.0,0.0566
,,,,,,,,
8723,12.0,0.0,1071.52,1.0,1.0,1.0,0.0,0.0697
,,,,,,,,
8422,3.0,0.0,1073.09,1.0,1.0,1.0,0.0,0.0382
,,,,,,,,
8543,3.0,0.0,1073.07,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,
8210,3.0,1.0,1063.7,1.0,1.0,1.0,0.0,0.2259
,,,,,,,,
7863,3.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0364
,,,,,,,,
8085,0.0,0.0,1073.65,1.0,1.0,1.0,0.0,0.027
,,,,,,,,
8269,9.0,0.0,1072.1,1.0,1.0,1.0,0.0,0.0581
,,,,,,,,
8670,5.0,2.0,1064.4,1.0,1.0,1.0,0.0,0.2121
,,,,,,,,
8721,5.0,0.0,1072.7,1.0,1.0,1.0,0.0,0.046
,,,,,,,,
8853,2.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0363
,,,,,,,,
8854,6.0,0.0,1072.51,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,
8123,3.0,1.0,1063.72,1.0,1.0,1.0,0.0,0.2256
,,,,,,,,
8231,3.0,0.0,1073.12,1.0,1.0,1.0,0.0,0.0376
,,,,,,,,
7940,3.0,0.0,1073.17,1.0,1.0,1.0,0.0,0.0366
,,,,,,,,
8521,6.0,0.0,1072.56,1.0,1.0,1.0,0.0,0.0487
,,,,,,,,
8473,9.0,0.0,1072.06,1.0,1.0,1.0,0.0,0.0587
,,,,,,,,
8110,9.0,0.0,1072.12,1.0,1.0,1.0,0.0,0.0575
,,,,,,,,
8031,3.0,0.0,1073.16,1.0,1.0,1.0,0.0,0.0369
,,,,,,,,
8893,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8464,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0384
,,,,,,,,
8204,3.0,0.0,1073.12,1.0,1.0,1.0,0.0,0.0375
,,,,,,,,
8206,3.0,0.0,1073.12,1.0,1.0,1.0,0.0,0.0375
,,,,,,,,
8817,5.0,0.0,1072.68,1.0,1.0,1.0,0.0,0.0464
,,,,,,,,
8163,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0272
,,,,,,,,
8861,1.0,0.0,1073.22,1.0,1.0,1.0,0.0,0.0329
,,,,,,,,
8233,0.0,0.0,1073.63,1.0,1.0,1.0,0.0,0.0274
,,,,,,,,
8178,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
8421,6.0,0.0,1072.58,1.0,1.0,1.0,0.0,0.0484
,,,,,,,,
8482,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0384
,,,,,,,,
7509,12.0,0.0,1071.72,1.0,1.0,1.0,0.0,0.0657
,,,,,,,,
8595,0.0,1.0,1061.64,1.0,1.0,1.0,0.0,0.217
,,,,,,,,
8081,0.0,0.0,1073.66,1.0,1.0,1.0,0.0,0.0269
,,,,,,,,
7456,7.0,0.0,1070.19,1.0,1.0,1.0,0.0,0.0486
,,,,,,,,
7765,6.0,0.0,1072.69,1.0,1.0,1.0,0.0,0.0462
,,,,,,,,
7891,6.0,0.0,1072.67,1.0,1.0,1.0,0.0,0.0466
,,,,,,,,
8357,6.0,1.0,1063.17,1.0,1.0,1.0,0.0,0.2366
,,,,,,,,
8845,9.0,1.0,1062.58,1.0,1.0,1.0,0.0,0.2484
,,,,,,,,
8550,6.0,1.0,1063.14,1.0,1.0,1.0,0.0,0.2372
,,,,,,,,
7208,3.0,0.0,1073.29,1.0,1.0,1.0,0.0,0.0342
,,,,,,,,
8012,8.0,0.0,1072.31,1.0,1.0,1.0,0.0,0.0538
,,,,,,,,
8690,9.0,0.0,1072.03,1.0,1.0,1.0,0.0,0.0595
,,,,,,,,
8037,0.0,0.0,1073.66,1.0,1.0,1.0,0.0,0.0268
,,,,,,,,
8307,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
8208,2.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0341
,,,,,,,,
8846,8.0,0.0,1072.17,1.0,1.0,1.0,0.0,0.0566
,,,,,,,,
8553,0.0,1.0,1064.16,1.0,1.0,1.0,0.0,0.2169
,,,,,,,,
8585,0.0,1.0,1064.15,1.0,1.0,1.0,0.0,0.217
,,,,,,,,
8853,6.0,2.0,1064.19,1.0,1.0,1.0,0.0,0.2161
,,,,,,,,
8512,9.0,1.0,1062.64,1.0,1.0,1.0,0.0,0.2472
,,,,,,,,
7817,0.0,0.0,1073.69,1.0,1.0,1.0,0.0,0.0261
,,,,,,,,
7789,3.0,0.0,1073.19,1.0,1.0,1.0,0.0,0.0361
,,,,,,,,
8115,12.0,1.0,1062.2,1.0,1.0,1.0,0.0,0.2561
,,,,,,,,
8787,6.0,0.0,1072.52,1.0,1.0,1.0,0.0,0.0496
,,,,,,,,
8867,15.0,1.0,1061.56,1.0,1.0,1.0,0.0,0.2688
,,,,,,,,
8561,9.0,0.0,1072.05,1.0,1.0,1.0,0.0,0.059
,,,,,,,,
8465,9.0,0.0,1071.93,1.0,1.0,1.0,0.0,0.0587
,,,,,,,,
8420,3.0,0.0,1073.09,1.0,1.0,1.0,0.0,0.0382
,,,,,,,,
8616,2.0,1.0,1060.38,1.0,1.0,1.0,0.0,0.2239
,,,,,,,,
8380,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8118,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0271
,,,,,,,,
10373,8.0,4.0,1065.38,1.0,1.0,1.0,0.0,0.1849
,,,,,,,,
7768,2.0,0.0,1073.36,1.0,1.0,1.0,0.0,0.0327
,,,,,,,,
9442,3.0,0.0,1072.92,1.0,1.0,1.0,0.0,0.0416
,,,,,,,,
8776,3.0,1.0,1063.61,1.0,1.0,1.0,0.0,0.2278
,,,,,,,,
7194,6.0,0.0,1072.78,1.0,1.0,1.0,0.0,0.0443
,,,,,,,,
8531,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8409,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
7682,0.0,0.0,1073.72,1.0,1.0,1.0,0.0,0.0256
,,,,,,,,
8144,3.0,1.0,1063.72,1.0,1.0,1.0,0.0,0.2257
,,,,,,,,
8806,5.0,0.0,1072.68,1.0,1.0,1.0,0.0,0.0463
,,,,,,,,
8590,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8622,9.0,2.0,1063.72,1.0,1.0,1.0,0.0,0.2255
,,,,,,,,
7966,6.0,2.0,1059.98,1.0,1.0,1.0,0.0,0.2132
,,,,,,,,
8642,2.0,0.0,1073.22,1.0,1.0,1.0,0.0,0.0356
,,,,,,,,
8705,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8623,6.0,1.0,1063.04,1.0,1.0,1.0,0.0,0.2374
,,,,,,,,
8811,2.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0361
,,,,,,,,
9923,11.0,2.0,1060.4,1.0,1.0,1.0,0.0,0.2366
,,,,,,,,
7736,3.0,0.0,1073.2,1.0,1.0,1.0,0.0,0.036
,,,,,,,,
8460,5.0,0.0,1072.74,1.0,1.0,1.0,0.0,0.0452
,,,,,,,,
8497,2.0,2.0,1062.28,1.0,1.0,1.0,0.0,0.2014
,,,,,,,,
9333,3.0,0.0,1072.94,1.0,1.0,1.0,0.0,0.0413
,,,,,,,,
8826,3.0,1.0,1063.6,1.0,1.0,1.0,0.0,0.228
,,,,,,,,
7641,7.0,1.0,1058.5,1.0,1.0,1.0,0.0,0.2376
,,,,,,,,
8641,5.0,0.0,1072.71,1.0,1.0,1.0,0.0,0.0458
,,,,,,,,
8158,3.0,0.0,1073.13,1.0,1.0,1.0,0.0,0.0374
,,,,,,,,
8676,0.0,1.0,1064.14,1.0,1.0,1.0,0.0,0.2173
,,,,,,,,
8121,3.0,0.0,1073.14,1.0,1.0,1.0,0.0,0.0372
,,,,,,,,
8515,3.0,0.0,1073.07,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,
8753,5.0,1.0,1063.28,1.0,1.0,1.0,0.0,0.2345
,,,,,,,,
8156,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0272
,,,,,,,,
7944,0.0,0.0,1073.68,1.0,1.0,1.0,0.0,0.0265
,,,,,,,,
8585,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8377,4.0,1.0,1055.5,1.0,1.0,1.0,0.0,0.2299
,,,,,,,,
8341,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8144,6.0,0.0,1072.62,1.0,1.0,1.0,0.0,0.0475
,,,,,,,,
8128,3.0,0.0,1073.14,1.0,1.0,1.0,0.0,0.0373
,,,,,,,,
9670,15.0,1.0,1058.4,1.0,1.0,1.0,0.0,0.2715
,,,,,,,,
9777,0.0,1.0,1063.95,1.0,1.0,1.0,0.0,0.221
,,,,,,,,
7776,0.0,1.0,1064.28,1.0,1.0,1.0,0.0,0.2143
,,,,,,,,
8856,2.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0363
,,,,,,,,
8875,2.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0364
,,,,,,,,
8262,6.0,1.0,1063.19,1.0,1.0,1.0,0.0,0.2362
,,,,,,,,
8544,5.0,0.0,1072.73,1.0,1.0,1.0,0.0,0.0454
,,,,,,,,
7713,0.0,0.0,1073.72,1.0,1.0,1.0,0.0,0.0257
,,,,,,,,
8785,0.0,2.0,1065.22,1.0,1.0,1.0,0.0,0.1956
,,,,,,,,
8235,3.0,0.0,1072.98,1.0,1.0,1.0,0.0,0.0376
,,,,,,,,
7750,0.0,0.0,1073.71,1.0,1.0,1.0,0.0,0.0258
,,,,,,,,
8295,9.0,1.0,1062.68,1.0,1.0,1.0,0.0,0.2465
,,,,,,,,
8009,0.0,0.0,1073.67,1.0,1.0,1.0,0.0,0.0267
,,,,,,,,
8727,0.0,1.0,1064.12,1.0,1.0,1.0,0.0,0.2175
,,,,,,,,
8528,9.0,1.0,1062.64,1.0,1.0,1.0,0.0,0.2473
,,,,,,,,
8714,8.0,0.0,1072.19,1.0,1.0,1.0,0.0,0.0562
,,,,,,,,
8551,8.0,0.0,1072.22,1.0,1.0,1.0,0.0,0.0556
,,,,,,,,
8032,6.0,1.0,1059.94,1.0,1.0,1.0,0.0,0.2355
,,,,,,,,
8750,6.0,0.0,1072.53,1.0,1.0,1.0,0.0,0.0495
,,,,,,,,
7566,0.0,0.0,1073.74,1.0,1.0,1.0,0.0,0.0252
,,,,,,,,
8777,12.0,0.0,1071.5,1.0,1.0,1.0,0.0,0.0699
,,,,,,,,
8140,3.0,0.0,1073.14,1.0,1.0,1.0,0.0,0.0373
,,,,,,,,
8842,7.0,0.0,1072.34,1.0,1.0,1.0,0.0,0.0532
,,,,,,,,
8653,4.0,1.0,1056.58,1.0,1.0,1.0,0.0,0.2308
,,,,,,,,
7192,6.0,0.0,1070.81,1.0,1.0,1.0,0.0,0.0443
,,,,,,,,
8885,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.05
,,,,,,,,
8118,6.0,1.0,1063.21,1.0,1.0,1.0,0.0,0.2358
,,,,,,,,
8167,4.0,0.0,1072.96,1.0,1.0,1.0,0.0,0.0408
,,,,,,,,
8286,12.0,0.0,1071.58,1.0,1.0,1.0,0.0,0.0683
,,,,,,,,
8627,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0389
,,,,,,,,
8384,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
9629,4.0,3.0,1058.1,1.0,1.0,1.0,0.0,0.1901
,,,,,,,,
8676,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0493
,,,,,,,,
7242,2.0,0.0,1073.46,1.0,1.0,1.0,0.0,0.0309
,,,,,,,,
8679,0.0,1.0,1064.14,1.0,1.0,1.0,0.0,0.2173
,,,,,,,,
9480,5.0,0.0,1072.57,1.0,1.0,1.0,0.0,0.0486
,,,,,,,,
8332,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8376,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
9363,8.0,4.0,1062.9,1.0,1.0,1.0,0.0,0.1815
,,,,,,,,
8302,3.0,0.0,1073.11,1.0,1.0,1.0,0.0,0.0378
,,,,,,,,
8399,6.0,0.0,1072.58,1.0,1.0,1.0,0.0,0.0483
,,,,,,,,
8681,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8263,0.0,0.0,1073.62,1.0,1.0,1.0,0.0,0.0275
,,,,,,,,
8430,6.0,0.0,1072.58,1.0,1.0,1.0,0.0,0.0484
,,,,,,,,
7801,3.0,0.0,1073.19,1.0,1.0,1.0,0.0,0.0362
,,,,,,,,
8403,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8270,9.0,0.0,1072.1,1.0,1.0,1.0,0.0,0.0581
,,,,,,,,
8325,9.0,0.0,1072.08,1.0,1.0,1.0,0.0,0.0583
,,,,,,,,
8606,8.0,0.0,1072.21,1.0,1.0,1.0,0.0,0.0558
,,,,,,,,
8631,9.0,0.0,1071.9,1.0,1.0,1.0,0.0,0.0593
,,,,,,,,
7641,3.0,0.0,1073.22,1.0,1.0,1.0,0.0,0.0356
,,,,,,,,
8553,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
7311,0.0,0.0,1073.78,1.0,1.0,1.0,0.0,0.0244
,,,,,,,,
8884,11.0,0.0,1071.66,1.0,1.0,1.0,0.0,0.0669
,,,,,,,,
9040,5.0,0.0,1072.64,1.0,1.0,1.0,0.0,0.0471
,,,,,,,,
8457,0.0,0.0,1073.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8283,2.0,0.0,1068.11,1.0,1.0,1.0,0.0,0.0344
,,,,,,,,
7730,3.0,0.0,1073.2,1.0,1.0,1.0,0.0,0.0359
,,,,,,,,
9777,3.0,0.0,1072.86,1.0,1.0,1.0,0.0,0.0428
,,,,,,,,
8885,5.0,0.0,1072.67,1.0,1.0,1.0,0.0,0.0466
,,,,,,,,
8356,5.0,0.0,1072.76,1.0,1.0,1.0,0.0,0.0448
,,,,,,,,
8115,16.0,1.0,1061.52,1.0,1.0,1.0,0.0,0.2697
,,,,,,,,
7711,0.0,0.0,1073.72,1.0,1.0,1.0,0.0,0.0257
,,,,,,,,
8598,2.0,0.0,1073.23,1.0,1.0,1.0,0.0,0.0354
,,,,,,,,
7381,0.0,0.0,1073.77,1.0,1.0,1.0,0.0,0.0246
,,,,,,,,
8598,6.0,0.0,1072.55,1.0,1.0,1.0,0.0,0.049
,,,,,,,,
8686,6.0,1.0,1063.12,1.0,1.0,1.0,0.0,0.2377
,,,,,,,,
9840,15.0,1.0,1061.4,1.0,1.0,1.0,0.0,0.272
,,,,,,,,
9497,11.0,0.0,1071.41,1.0,1.0,1.0,0.0,0.069
,,,,,,,,
8710,2.0,0.0,1073.21,1.0,1.0,1.0,0.0,0.0358
,,,,,,,,
8660,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0492
,,,,,,,,
8358,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8547,6.0,0.0,1072.56,1.0,1.0,1.0,0.0,0.0488
,,,,,,,,
8305,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.0379
,,,,,,,,
7289,0.0,0.0,1073.78,1.0,1.0,1.0,0.0,0.0243
,,,,,,,,
8177,3.0,0.0,1073.13,1.0,1.0,1.0,0.0,0.0374
,,,,,,,,
9888,5.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.0499
,,,,,,,,
8437,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
8293,0.0,1.0,1064.2,1.0,1.0,1.0,0.0,0.216
,,,,,,,,
8728,6.0,0.0,1072.39,1.0,1.0,1.0,0.0,0.0494
,,,,,,,,
7686,6.0,0.0,1072.7,1.0,1.0,1.0,0.0,0.046
,,,,,,,,
8147,2.0,0.0,1073.31,1.0,1.0,1.0,0.0,0.0339
,,,,,,,,
8051,10.0,0.0,1066.06,1.0,1.0,1.0,0.0,0.0607
,,,,,,,,
8100,3.0,0.0,1073.14,1.0,1.0,1.0,0.0,0.0372
,,,,,,,,
8636,12.0,1.0,1062.11,1.0,1.0,1.0,0.0,0.2578
,,,,,,,,
8897,0.0,1.0,1064.1,1.0,1.0,1.0,0.0,0.218
,,,,,,,,
9513,0.0,1.0,1064.0,1.0,1.0,1.0,0.0,0.2201
,,,,,,,,
7981,3.0,0.0,1073.16,1.0,1.0,1.0,0.0,0.0368
,,,,,,,,
8526,5.0,0.0,1072.73,1.0,1.0,1.0,0.0,0.0454
,,,,,,,,
8149,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0272
,,,,,,,,
9693,9.0,1.0,1059.62,1.0,1.0,1.0,0.0,0.2512
,,,,,,,,
8561,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8008,3.0,0.0,1073.16,1.0,1.0,1.0,0.0,0.0369
,,,,,,,,
9434,9.0,3.0,1060.79,1.0,1.0,1.0,0.0,0.2064
,,,,,,,,
8642,0.0,2.0,1065.24,1.0,1.0,1.0,0.0,0.1951
,,,,,,,,
7962,0.0,0.0,1073.68,1.0,1.0,1.0,0.0,0.0265
,,,,,,,,
7691,0.0,0.0,1073.72,1.0,1.0,1.0,0.0,0.0256
,,,,,,,,
8680,6.0,1.0,1057.85,1.0,1.0,1.0,0.0,0.2376
,,,,,,,,
8041,0.0,0.0,1073.66,1.0,1.0,1.0,0.0,0.0268
,,,,,,,,
8649,0.0,1.0,1064.14,1.0,1.0,1.0,0.0,0.2172
,,,,,,,,
7883,16.0,1.0,1058.73,1.0,1.0,1.0,0.0,0.2689
,,,,,,,,
9184,-7.0,1.0,1057.42,1.0,1.0,1.0,0.0,0.2426
,,,,,,,,
8667,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
7935,2.0,1.0,1063.92,1.0,1.0,1.0,0.0,0.2216
,,,,,,,,
8576,7.0,0.0,1072.39,1.0,1.0,1.0,0.0,0.0523
,,,,,,,,
8358,6.0,0.0,1072.59,1.0,1.0,1.0,0.0,0.0482
,,,,,,,,
7704,6.0,0.0,1072.7,1.0,1.0,1.0,0.0,0.046
,,,,,,,,
8868,9.0,0.0,1072.0,1.0,1.0,1.0,0.0,0.0601
,,,,,,,,
8623,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8909,7.0,0.0,1072.33,1.0,1.0,1.0,0.0,0.0534
,,,,,,,,
7700,0.0,0.0,1073.72,1.0,1.0,1.0,0.0,0.0257
,,,,,,,,
8137,3.0,0.0,1073.14,1.0,1.0,1.0,0.0,0.0373
,,,,,,,,
7898,0.0,1.0,1064.26,1.0,1.0,1.0,0.0,0.2147
,,,,,,,,
8089,6.0,0.0,1072.64,1.0,1.0,1.0,0.0,0.0473
,,,,,,,,
8290,6.0,0.0,1072.6,1.0,1.0,1.0,0.0,0.048
,,,,,,,,
7660,0.0,0.0,1073.72,1.0,1.0,1.0,0.0,0.0255
,,,,,,,,
8013,3.0,0.0,1073.16,1.0,1.0,1.0,0.0,0.0369
,,,,,,,,
8743,6.0,0.0,1072.53,1.0,1.0,1.0,0.0,0.0495
,,,,,,,,
8618,0.0,1.0,1064.14,1.0,1.0,1.0,0.0,0.2171
,,,,,,,,
9583,2.0,0.0,1069.96,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8490,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,
8680,2.0,0.0,1073.22,1.0,1.0,1.0,0.0,0.0357
,,,,,,,,
8456,11.0,0.0,1071.72,1.0,1.0,1.0,0.0,0.0655
,,,,,,,,
7944,2.0,0.0,1070.7,1.0,1.0,1.0,0.0,0.0332
,,,,,,,,
7912,3.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0365
,,,,,,,,
7536.0,2.0,0.0,1072.9,1.0,1.0,1.0,0.0,0.0319
,,,,,,,,
8873,0.0,1.0,1064.1,1.0,1.0,1.0,0.0,0.2179
,,,,,,,,
8742,9.0,0.0,1072.02,1.0,1.0,1.0,0.0,0.0596
,,,,,,,,
8562,0.0,1.0,1064.16,1.0,1.0,1.0,0.0,0.2169
,,,,,,,,
7255,3.0,0.0,1073.28,1.0,1.0,1.0,0.0,0.0344
,,,,,,,,
8528,5.0,0.0,1072.73,1.0,1.0,1.0,0.0,0.0454
,,,,,,,,
8425,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
10192,0.0,0.0,1073.3,1.0,1.0,1.0,0.0,0.034
,,,,,,,,
7933,0.0,0.0,1073.68,1.0,1.0,1.0,0.0,0.0264
,,,,,,,,
9992,6.0,0.0,1072.32,1.0,1.0,1.0,0.0,0.0536
,,,,,,,,
8259,3.0,0.0,1073.11,1.0,1.0,1.0,0.0,0.0377
,,,,,,,,
8494,13.0,0.0,1071.38,1.0,1.0,1.0,0.0,0.0724
,,,,,,,,
8482,18.0,0.0,1070.54,1.0,1.0,1.0,0.0,0.0893
,,,,,,,,
7745,6.0,0.0,1072.69,1.0,1.0,1.0,0.0,0.0462
,,,,,,,,
8505,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,
8638,3.0,1.0,1063.64,1.0,1.0,1.0,0.0,0.2273
,,,,,,,,
8285,6.0,0.0,1072.6,1.0,1.0,1.0,0.0,0.048
,,,,,,,,
8715,0.0,1.0,1064.13,1.0,1.0,1.0,0.0,0.2174
,,,,,,,,
10006,3.0,0.0,1072.82,1.0,1.0,1.0,0.0,0.0435
,,,,,,,,
8506,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,
8119,2.0,4.0,1066.81,1.0,1.0,1.0,0.0,0.1571
,,,,,,,,
7788,3.0,0.0,1073.19,1.0,1.0,1.0,0.0,0.0361
,,,,,,,,
8733,6.0,1.0,1063.11,1.0,1.0,1.0,0.0,0.2378
,,,,,,,,
8779,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8071,3.0,0.0,1073.14,1.0,1.0,1.0,0.0,0.0371
,,,,,,,,
8219,3.0,0.0,1073.12,1.0,1.0,1.0,0.0,0.0376
,,,,,,,,
8234,6.0,1.0,1063.2,1.0,1.0,1.0,0.0,0.2361
,,,,,,,,
8696,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0493
,,,,,,,,
8254,0.0,1.0,1064.2,1.0,1.0,1.0,0.0,0.2159
,,,,,,,,
