FunctionalAssessment,ADL,MMSE,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
5.2372,2.7853,22.6359,10466.52,0.96,1.0,0.98,0.04,3.0,3.0,3.0,0.0,0.2748
7.3201,0.3164,-2.6744,,,,,,,,,,
,,,,,,,,,,,,
3.3515,1.1396,0.8242,,,,,,,,,,
1.0005,0.5353,6.0499,,,,,,,,,,
4.1264,4.4523,14.74,10374.06,0.96,0.97,0.96,0.01,2.0,2.0,2.0,0.0,0.2094
3.275,1.9814,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.946,1.6875,0.0,,,,,,,,,,
1.0876,0.7517,12.6466,,,,,,,,,,
1.6893,1.1503,4.7583,10264.71,0.8,0.81,0.81,0.01,1.0,1.0,1.0,0.0,0.1529
1.455,3.1831,3.8759,,,,,,,,,,
,,,,,,,,,,,,
3.6584,2.6546,5.1805,,,,,,,,,,
1.3257,3.1617,11.172,,,,,,,,,,
9.8263,7.9519,26.6877,10465.18,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.3482
4.4853,-6.6572,1.2695,,,,,,,,,,
,,,,,,,,,,,,
2.0388,1.3451,2.6106,,,,,,,,,,
1.5942,1.0144,12.0934,,,,,,,,,,
5.5619,3.5381,15.1136,10365.48,0.92,0.97,0.95,0.05,2.0,2.0,2.0,0.0,0.2452
6.7169,0.7266,0.0,,,,,,,,,,
,,,,,,,,,,,,
3.1233,1.9145,4.5274,,,,,,,,,,
0.0,0.2918,3.6637,,,,,,,,,,
3.3466,4.1617,7.8722,10365.17,0.84,0.91,0.88,0.07,2.0,2.0,2.0,0.0,0.1583
1.3245,0.5856,0.0,,,,,,,,,,
,,,,,,,,,,,,
2.8015,0.8757,2.4065,,,,,,,,,,
0.8189,1.5272,7.1151,,,,,,,,,,
2.9782,3.1426,7.7912,10258.5,0.76,0.81,0.79,0.05,1.0,1.0,1.0,0.0,0.155
1.5906,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
3.298,1.1585,2.0518,,,,,,,,,,
0.5856,3.5534,8.4773,,,,,,,,,,
5.9747,6.9923,20.3539,10470.6,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.294
5.9828,2.0421,0.0,,,,,,,,,,
,,,,,,,,,,,,
2.3261,1.66,0.0,,,,,,,,,,
1.311,2.7338,7.6219,,,,,,,,,,
2.3462,2.102,2.605,10249.14,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.1886
2.3398,4.4629,3.6629,,,,,,,,,,
,,,,,,,,,,,,
3.8195,1.4649,0.0,,,,,,,,,,
0.0,0.8135,7.3344,,,,,,,,,,
1.4173,4.4848,15.9212,10364.8,0.96,0.88,0.92,0.08,2.0,2.0,2.0,0.0,0.192
2.7751,1.9989,-0.522,,,,,,,,,,
,,,,,,,,,,,,
3.0612,1.428,0.0336,,,,,,,,,,
0.3942,2.3289,9.2184,10242.44,0.96,0.94,0.95,0.02,1.0,1.0,1.0,0.0,0.2023
4.1383,5.1535,0.1139,,,,,,,,,,
,,,,,,,,,,,,
3.4112,1.303,0.0,,,,,,,,,,
1.2212,1.6905,10.8603,,,,,,,,,,
4.0823,2.6901,10.14,10360.45,0.88,0.84,0.86,0.04,2.0,2.0,2.0,0.0,0.2155
1.1369,4.2591,2.051,,,,,,,,,,
,,,,,,,,,,,,
3.0758,1.1845,2.3895,,,,,,,,,,
0.4804,1.1299,7.6926,,,,,,,,,,
6.2852,3.9403,8.1945,10363.09,0.88,0.97,0.93,0.09,2.0,2.0,2.0,0.0,0.2091
2.6227,2.3048,0.0,,,,,,,,,,
,,,,,,,,,,,,
3.1588,1.4374,2.3852,,,,,,,,,,
0.0,0.8005,6.4282,,,,,,,,,,
4.9931,4.4413,10.7695,10378.72,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.2128
2.2922,2.9963,2.0504,,,,,,,,,,
,,,,,,,,,,,,
2.3275,1.8827,1.6063,,,,,,,,,,
2.3029,2.3116,14.1528,,,,,,,,,,
3.6886,2.6366,9.5243,10464.14,0.88,0.88,0.88,0.0,3.0,3.0,3.0,0.0,0.2386
2.5039,3.9403,1.5086,,,,,,,,,,
,,,,,,,,,,,,
3.9788,0.8858,1.3237,,,,,,,,,,
0.0,1.3976,11.926,,,,,,,,,,
2.6609,2.0532,8.1344,10255.25,0.84,0.75,0.79,0.09,1.0,1.0,1.0,0.0,0.1475
0.56,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
3.4034,1.7524,0.87,,,,,,,,,,
0.0,1.4166,8.9627,,,,,,,,,,
2.8524,2.2224,2.7818,10355.21,0.8,0.72,0.76,0.08,2.0,2.0,2.0,0.0,0.1279
0.35,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
3.7566,0.5869,0.7171,,,,,,,,,,
0.2985,2.1393,13.8481,10342.78,0.88,0.91,0.9,0.03,2.0,2.0,2.0,0.0,0.1922
3.1854,3.163,1.7135,,,,,,,,,,
,,,,,,,,,,,,
3.9164,1.1546,1.7059,,,,,,,,,,
1.1923,2.9682,13.1026,,,,,,,,,,
4.7029,9.0097,8.4807,10473.16,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.2684
1.4089,3.1393,3.2542,,,,,,,,,,
,,,,,,,,,,,,
2.6367,1.7449,0.8827,,,,,,,,,,
0.8425,2.4568,14.8783,,,,,,,,,,
3.9216,3.0048,2.5001,10370.18,0.88,0.91,0.9,0.03,2.0,2.0,2.0,0.0,0.1682
0.5667,0.2952,0.0,,,,,,,,,,
,,,,,,,,,,,,
3.4502,1.4,0.8832,,,,,,,,,,
0.2672,2.609,9.0261,,,,,,,,,,
5.23,5.6656,11.8012,10375.57,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.2443
2.1931,3.1879,1.135,,,,,,,,,,
,,,,,,,,,,,,
2.5769,1.6269,0.0,,,,,,,,,,
0.5072,1.4248,9.3665,,,,,,,,,,
3.4184,2.8584,7.5749,10263.51,0.84,0.81,0.82,0.03,1.0,1.0,1.0,0.0,0.1549
0.8645,0.5653,0.0,,,,,,,,,,
,,,,,,,,,,,,
3.4357,1.4096,0.8731,,,,,,,,,,
0.2604,0.9733,7.6496,,,,,,,,,,
4.4097,4.028,12.1698,10371.23,0.96,0.94,0.95,0.02,2.0,2.0,2.0,0.0,0.2177
0.8469,4.25,4.0238,,,,,,,,,,
,,,,,,,,,,,,
1.3721,2.2673,2.3642,,,,,,,,,,
2.8501,2.6483,5.5307,,,,,,,,,,
2.9846,2.3361,10.7113,10350.57,0.84,0.75,0.79,0.09,2.0,2.0,2.0,0.0,0.1943
0.1799,2.8988,-2.5773,,,,,,,,,,
